Name,ID
Edelweiss Recently Listed IPO Fund Direct Plan Growth,142388
Edelweiss Recently Listed IPO Fund REGULAR PLAN - IDCW Option,142384
Edelweiss Recently Listed IPO Fund Regular Plan Growth,142383
Edelweiss Technology Fund - Direct Plan - Growth,152437
Edelweiss Technology Fund - Direct Plan - IDCW,152438
Edelweiss Technology Fund - Regular Plan - Growth,152439
Edelweiss Technology Fund - Regular Plan - IDCW,152440
Franklin Asian Equity Fund - Direct - Growth,118559
Franklin Asian Equity Fund - Direct - IDCW ,118558
Franklin Asian Equity Fund - Growth Plan,106979
Franklin Asian Equity Fund - IDCW ,106978
Franklin Build India Fund - Direct - Growth,118557
Franklin Build India Fund - Direct - IDCW ,118556
Franklin Build India Fund - IDCW ,112093
Franklin Build India Fund Growth Plan,112092
Franklin India Multi-Factor Fund- Direct- Growth,153942
Franklin India Multi-Factor Fund- Direct- IDCW,153944
Franklin India Multi-Factor Fund- Growth,153943
Franklin India Multi-Factor Fund- IDCW,153941
Franklin India Opportunities Fund - Direct - Growth,118539
Franklin INDIA OPPORTUNITIES FUND - Direct - IDCW ,118538
Franklin India Opportunities Fund - Growth,103151
Franklin INDIA OPPORTUNITIES FUND - IDCW ,100524
Franklin India Technology Fund - Direct - Growth,118537
Franklin India Technology Fund - Direct - IDCW ,118536
Franklin India Technology Fund - IDCW ,100521
Franklin India Technology Fund-Growth,100522
Groww Banking & Financial Services Fund - Direct Plan - Growth,152254
Groww Banking & Financial Services Fund - Regular - Growth,152274
Groww Banking & Financial Services Fund - Regular Plan - IDCW,152276
Groww Banking & Financial Services Fund-IDCW,152273
HDFC Banking & Financial Services Fund - Growth Option,148987
HDFC Banking & Financial Services Fund - Growth Option - Direct Plan,148986
HDFC Banking & Financial Services Fund - IDCW Option,148984
HDFC Banking & Financial Services Fund - IDCW Option - Direct Plan,148985
HDFC Business Cycle Fund - Growth Option,150803
HDFC Business Cycle Fund - Growth Option - Direct Plan,150805
HDFC Business Cycle Fund - IDCW Option,150806
HDFC Business Cycle Fund - IDCW Option - Direct Plan,150804
HDFC Defence Fund - Growth Option,151751
HDFC Defence Fund - Growth Option - Direct Plan,151750
HDFC Defence Fund - IDCW Option,151748
HDFC Defence Fund - IDCW Option - Direct Plan,151749
HDFC Housing Opportunities Fund  - Growth Option,141923
HDFC Housing Opportunities Fund  - Growth Option - Direct Plan,141924
HDFC Housing Opportunities Fund  - IDCW Option,141922
HDFC Housing Opportunities Fund  - IDCW Option - Direct Plan,141921
HDFC Infrastructure Fund - Growth Option - Direct Plan,118979
HDFC Infrastructure Fund - Growth Plan,107524
HDFC Infrastructure Fund - IDCW Option - Direct Plan,118978
HDFC Infrastructure Fund - IDCW Plan,107525
HDFC INNOVATION FUND - DIRECT PLAN - GROWTH OPTION,153620
HDFC INNOVATION FUND - IDCW - DIRECT PLAN,153643
HDFC INNOVATION FUND - IDCW - REGULAR PLAN,153647
HDFC INNOVATION FUND - REGULAR PLAN - GROWTH OPTION,153619
HDFC Manufacturing fund - Growth Option - Direct Plan,152600
HDFC Manufacturing fund - Growth Option - Regular Plan,152602
HDFC Manufacturing fund - IDCW - Direct Plan,152603
HDFC Manufacturing fund - IDCW - Regular Plan,152601
HDFC MNC Fund - Growth Option,151457
HDFC MNC Fund - Growth Option - Direct Plan,151458
HDFC MNC Fund - IDCW Option,151459
HDFC MNC Fund - IDCW Option - Direct Plan,151460
HDFC Non-Cyclical Consumer Fund - Growth Option,151803
HDFC Non-Cyclical Consumer Fund - Growth Option - Direct Plan,151804
HDFC Non-Cyclical Consumer Fund - IDCW Option,151802
HDFC Non-Cyclical Consumer Fund - IDCW Option - Direct Plan,151805
HDFC Pharma and Healthcare Fund - Growth Option,152084
HDFC Pharma and Healthcare Fund - Growth Option - Direct Plan,152082
HDFC Pharma and Healthcare Fund - IDCW Option,152083
HDFC Pharma and Healthcare Fund - IDCW Option - Direct Plan,152081
HDFC Technology Fund - Growth Option,152058
HDFC Technology Fund - Growth Option - Direct Plan,152059
HDFC Technology Fund - IDCW Option,152057
HDFC Technology Fund - IDCW Option - Direct Plan,152060
HDFC Transportation and Logistics Fund - Growth Option,151900
HDFC Transportation and Logistics Fund - Growth Option - Direct Plan,151901
HDFC Transportation and Logistics Fund - IDCW Option,151902
HDFC Transportation and Logistics Fund - IDCW Option - Direct Plan,151899
Helios Financial Services Fund - Direct Plan - Growth Option,152679
Helios Financial Services Fund - Direct Plan - IDCW Option,152680
Helios Financial Services Fund - Regular Plan - Growth Option,152682
Helios Financial Services Fund - Regular Plan - IDCW Option,152681
HSBC Business Cycles Fund - Direct Growth,151142
HSBC Business Cycles Fund - Direct IDCW,151145
HSBC Business Cycles Fund - Regular Growth,151144
HSBC Business Cycles Fund - Regular IDCW,151143
HSBC Consumption Fund - Direct Growth,152032
HSBC Consumption Fund - Direct IDCW,152028
HSBC Consumption Fund - Regular Growth,152027
HSBC Consumption Fund - Regular IDCW,152030
HSBC Financial Services Fund - Direct Growth,153266
HSBC Financial Services Fund - Direct IDCW,153269
HSBC Financial Services Fund - Regular Growth,153267
HSBC Financial Services Fund - Regular IDCW,153268
HSBC India Export Opportunities Fund - Direct Growth,152829
HSBC India Export Opportunities Fund - Direct IDCW,152831
HSBC India Export Opportunities Fund - Regular Growth,152830
HSBC India Export Opportunities Fund - Regular IDCW,152832
HSBC Infrastructure Fund - Direct Growth,151040
HSBC Infrastructure Fund - Direct IDCW,151039
HSBC Infrastructure Fund - Regular Growth,151037
HSBC Infrastructure Fund - Regular IDCW,151038
ICICI Prudential Active Momentum Fund - Direct Plan - Growth,153684
ICICI Prudential Active Momentum Fund - Growth,153685
ICICI Prudential Banking and Financial Services Fund -  Growth,109445
ICICI Prudential Banking and Financial Services Fund -  IDCW,109446
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  Growth,120244
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  IDCW,120245
ICICI Prudential Bharat Consumption Fund - Direct Plan - Growth Option,146951
ICICI Prudential Bharat Consumption Fund - Direct Plan - IDCW Option,146949
ICICI Prudential Bharat Consumption Fund - Growth Option,146950
ICICI Prudential Bharat Consumption Fund - IDCW Option,146952
ICICI Prudential Business Cycle Fund Direct Plan Growth,148651
ICICI Prudential Business Cycle Fund Direct Plan IDCW,148652
ICICI Prudential Business Cycle Fund Growth,148653
ICICI Prudential Business Cycle Fund IDCW,148654
ICICI Prudential Commodities Fund - Direct Plan - Growth Option,147662
ICICI Prudential Commodities Fund - Direct Plan - IDCW Option,147664
ICICI Prudential Commodities Fund - Growth Option,147661
ICICI Prudential Commodities Fund - IDCW Option,147663
ICICI Prudential Conglomerate Fund - Direct Plan - Growth,153867
ICICI Prudential Conglomerate Fund - Direct Plan - IDCW,153866
ICICI Prudential Conglomerate Fund - Growth,153865
ICICI Prudential Conglomerate Fund - IDCW,153864
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - Direct Plan - Growth,152728
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - Direct Plan - IDCW,152729
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - Growth,152726
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - IDCW,152727
ICICI Prudential Equity Minimum Variance Fund - Direct Plan - Growth,153070
ICICI Prudential Equity Minimum Variance Fund - Direct Plan - IDCW,153071
ICICI Prudential Equity Minimum Variance Fund - Growth,153069
ICICI Prudential Equity Minimum Variance Fund - IDCW,153068
ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan - Growth,148516
ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan - IDCW,148515
ICICI Prudential ESG Exclusionary Strategy Fund - Growth,148517
ICICI Prudential ESG Exclusionary Strategy Fund - IDCW,148514
ICICI Prudential Exports & Services Fund - Direct Plan - Growth,120688
ICICI Prudential Exports & Services Fund - Direct Plan - IDCW,120687
ICICI Prudential Exports & Services Fund - Growth,103312
ICICI Prudential Exports & Services Fund - IDCW,103313
ICICI Prudential FMCG Fund - Direct Plan -  Growth,120587
ICICI Prudential FMCG Fund - Direct Plan -  IDCW,120588
ICICI Prudential FMCG Fund - Growth,100352
ICICI Prudential FMCG Fund - IDCW,100351
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan Growth,150310
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan IDCW,150311
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Growth,150308
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - IDCW,150309
ICICI Prudential India Opportunities Fund - Cumulative Option,145896
ICICI Prudential India Opportunities Fund - Direct Plan - Cumulative Option,145897
ICICI Prudential India Opportunities Fund - Direct Plan - IDCW Option,145898
ICICI Prudential India Opportunities Fund - IDCW Option,145899
ICICI Prudential Infrastructure Fund - Direct Plan -  Growth,120621
ICICI Prudential Infrastructure Fund - Direct Plan -  IDCW,120622
ICICI Prudential Infrastructure Fund - Growth,103149
ICICI Prudential Infrastructure Fund - IDCW,103150
ICICI Prudential Innovation Fund - Direct Plan - Growth,151580
ICICI Prudential Innovation Fund - Direct Plan - IDCW,151578
ICICI Prudential Innovation Fund - Growth,151579
ICICI Prudential Innovation Fund - IDCW,151581
ICICI Prudential Manufacturing Fund - Cumulative Option,145077
ICICI Prudential Manufacturing Fund - Direct Plan - Cumulative Option,145075
ICICI Prudential Manufacturing Fund - Direct Plan - IDCW Option,145076
ICICI Prudential Manufacturing Fund - IDCW Option,145078
ICICI Prudential MNC Fund - Direct Plan - Growth Option,147346
ICICI Prudential MNC Fund - Direct Plan - IDCW Option,147347
ICICI Prudential MNC Fund - Growth Option,147345
ICICI Prudential MNC Fund - IDCW Option,147348
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Cumulative Option,143873
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - Cumulative Option,143874
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - IDCW Option,143876
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - IDCW Option,143875
ICICI Prudential PSU Equity Fund - Direct Plan - Growth,150539
ICICI Prudential PSU Equity Fund - Direct Plan - IDCW,150541
ICICI Prudential PSU Equity Fund - Growth,150538
ICICI Prudential PSU Equity Fund - IDCW,150540
ICICI Prudential Quality Fund - Direct Plan - Growth,153458
ICICI Prudential Quality Fund - Direct Plan - IDCW,153460
ICICI Prudential Quality Fund - Growth,153459
ICICI Prudential Quality Fund - IDCW,153457
ICICI Prudential Quant Fund Direct Plan Growth,148600
ICICI Prudential Quant Fund Direct Plan IDCW,148601
ICICI Prudential Quant Fund Growth,148598
ICICI Prudential Quant Fund IDCW,148599
ICICI Prudential Rural Opportunities Fund - Direct Plan - Growth,153184
ICICI Prudential Rural Opportunities Fund - Direct Plan - IDCW,153182
ICICI Prudential Rural Opportunities Fund - Growth,153181
ICICI Prudential Rural Opportunities Fund - IDCW,153183
ICICI Prudential Technology Fund - Direct Plan -  Growth,120594
ICICI Prudential Technology Fund - Direct Plan -  IDCW,120595
ICICI Prudential Technology Fund - Growth,100363
ICICI Prudential Technology Fund - IDCW,115294
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Direct Plan - Growth,150685
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Direct Plan - IDCW,150687
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Growth,150684
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - IDCW,150686
ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Growth,120186
ICICI Prudential US Bluechip Equity Fund - Direct Plan -  IDCW,120185
ICICI Prudential US Bluechip Equity Fund - Growth,117620
ICICI Prudential US Bluechip Equity Fund - IDCW,117619
Invesco India Business Cycle Fund - Direct Plan - Growth,153291
Invesco India Business Cycle Fund - Direct Plan - IDCW,153290
Invesco India Business Cycle Fund - Regular Plan - Growth,153288
Invesco India Business Cycle Fund - Regular Plan - IDCW,153289
Invesco India Consumption Fund - Direct Plan - Growth,153900
Invesco India Consumption Fund - Direct Plan - IDCW,153901
Invesco India Consumption Fund - Regular Plan - Growth Plan,153902
Invesco India Consumption Fund - Regular Plan - IDCW Plan,153903
Invesco India ESG Integration Strategy Fund - Direct Plan - Growth,148751
Invesco India ESG Integration Strategy Fund - Direct Plan - IDCW (Payout / Reinvestment),148752
Invesco India ESG Integration Strategy Fund - Regular Plan - Growth,148753
Invesco India ESG Integration Strategy Fund - Regular Plan - IDCW (Payout / Reinvestment),148754
Invesco India Financial Services Fund - Direct Plan - Growth,120385
Invesco India Financial Services Fund - Direct Plan - IDCW (Payout / Reinvestment),120384
Invesco India Financial Services Fund - Regular Plan -  IDCW (Payout / Reinvestment),108377
Invesco India Financial Services Fund - Regular Plan - Growth,108378
Invesco India Infrastructure Fund - Direct Plan - Growth Option,120405
Invesco India Infrastructure Fund - Direct Plan - IDCW (Payout / Reinvestment),120404
Invesco India Infrastructure Fund - Regular Plan - Growth Option,106654
Invesco India Infrastructure Fund - Regular Plan - IDCW (Payout / Reinvestment),106653
Invesco India Manufacturing Fund - Direct Plan - Growth,152756
Invesco India Manufacturing Fund - Direct Plan - IDCW,152757
Invesco India Manufacturing Fund - Regular Plan - Growth,152758
Invesco India Manufacturing Fund - Regular Plan - IDCW,152759
Invesco India PSU Equity Fund - Direct Plan - Growth,120395
Invesco India PSU Equity Fund - Direct Plan - IDCW (Payout / Reinvestment),120394
Invesco India PSU Equity Fund - Regular Plan - Growth,112171
Invesco India PSU Equity Fund - Regular Plan - IDCW (Payout / Reinvestment),112173
Invesco India Technology Fund - Direct Plan - Growth,152863
Invesco India Technology Fund - Direct Plan - IDCW,152860
Invesco India Technology Fund - Regular Plan - Growth,152862
Invesco India Technology Fund - Regular Plan - IDCW,152861
ITI Banking and Financial Services Fund - Direct Plan - Growth Option,149321
ITI Banking and Financial Services Fund - Direct Plan - IDCW Option,149322
ITI Banking and Financial Services Fund - Regular Plan - IDCW Option,149323
ITI Banking and Financial Services Fund -Regular Plan - Growth Option,149324
ITI Bharat Consumption Fund - Direct Plan - Growth,153260
ITI Bharat Consumption Fund - Direct Plan - IDCW Option,153261
ITI Bharat Consumption Fund - Regular Plan - IDCW Option,153262
ITI Bharat Consumption Fund - Regular Plan Plan - Growth,153263
ITI Pharma and Healthcare Fund - Direct Plan - Growth Option,149268
ITI Pharma and Healthcare Fund - Direct Plan - IDCW Option,149271
ITI Pharma and Healthcare Fund - Regular Plan - Growth Option,149270
ITI Pharma and Healthcare Fund - Regular Plan - IDCW Option,149269
Kotak Active Momentum Fund - Direct Plan - Growth option,153753
Kotak Active Momentum Fund - Direct Plan - IDCW - Payout and Reinvestment,153754
Kotak Active Momentum Fund - Regular Plan - Growth,153755
Kotak Active Momentum Fund - Regular Plan - IDCW - Payout & Reinvestment,153756
Kotak Banking & Financial Services Fund - Direct Plan - Growth,151384
Kotak Banking & Financial Services Fund - Direct Plan - IDCW Payout,151383
Kotak Banking & Financial Services Fund - Regular Plan - Growth,151381
Kotak Banking & Financial Services Fund - Regular Plan - IDCW Payout,151382
Kotak Business Cycle - Direct Plan - Growth,150624
Kotak Business Cycle Fund-Direct Plan-IDCW option,150625
Kotak Business Cycle Fund-Regular Plan--Growth,150626
Kotak Business Cycle Fund-Regular Plan-IDCW option,150622
Kotak Consumption Fund - Direct plan - Growth Option,152169
Kotak Consumption Fund - Direct plan - IDCW Option,152172
Kotak Consumption Fund - Regular plan - Growth Option,152170
Kotak Consumption Fund - Regular plan - IDCW Option,152171
Kotak Energy Opportunities Fund-Direct-Growth,153447
Kotak Energy Opportunities Fund-Direct-IDCW-Payout & Reinvestment,153448
Kotak Energy Opportunities Fund-Regular-Growth,153449
Kotak Energy Opportunities Fund-Regular-IDCW-Payout & Reinvestment,153450
Kotak ESG Exclusionary Strategy Fund - Direct Plan - Growth Option,148606
Kotak ESG Exclusionary Strategy Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option,148605
Kotak ESG Exclusionary Strategy Fund - Regular Plan - Growth Option,148602
Kotak ESG Exclusionary Strategy Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option,148603
Kotak Healthcare Fund - Direct Plan - Growth Option,152214
Kotak Healthcare Fund - Direct Plan - IDCW Option,152215
Kotak Healthcare Fund - Regular Plan - Growth Option,152216
Kotak Healthcare Fund - Regular Plan - IDCW Option,152213
Kotak Infrastructure & Economic Reform Fund - Standard Plan-Growth,133796
Kotak Infrastructure & Economic Reform Fund - Standard Plan-Payout of Income Distribution cum capital withdrawal option,133799
Kotak Infrastructure & Economic Reform Fund- Direct Plan- Growth Option,133801
Kotak Infrastructure & Economic Reform Fund- Direct Plan- Payout of Income Distribution cum capital withdrawal option,133800
Kotak Manufacture in India Fund - Direct Plan Growth,149841
Kotak Manufacture in India Fund - Direct Plan IDCW Option,149842
Kotak Manufacture in India Fund - Regular Plan Growth,149840
Kotak Manufacture in India Fund - Regular Plan IDCW Option,149843
Kotak MNC Fund-Direct Plan-Growth,152910
Kotak MNC Fund-Direct Plan-IDCW Option,152911
Kotak MNC Fund-Regular Plan- Growth,152913
KotaK MNC Fund-Regular Plan-IDCW OPTION,152912
Kotak Pioneer Fund- Direct Plan- Growth Option,147727
Kotak Pioneer Fund- Regular Plan- Growth Option,147724
Kotak Pioneer Fund- Regular Plan- Reinvestment of Income Distribution cum capital withdrawal option,147728
Kotak Pioneer Fund-Direct Plan-Reinvestment of Income Distribution cum capital withdrawal option,147725
Kotak Quant Fund - Direct Plan - Growth Option,151881
Kotak Quant Fund - Direct plan - IDCW Payout,151880
Kotak Quant Fund - Regular Plan - Growth Option,151878
Kotak Quant Fund - Regular Plan - IDCW Payout,151879
Kotak Rural Opportunities Fund - Direct Plan - Growth,153970
Kotak Rural Opportunities Fund - Direct Plan - IDCW Divdend - Payouout & Reinvestment,153967
Kotak Rural Opportunities Fund - Regular Plan - Growth,153969
Kotak Rural Opportunities Fund - Regular Plan - IDCW Dividend - Payout & Reinvestment,153968
Kotak Special Opportunities Fund - Direct Plan - Growth Option,152702
Kotak Special Opportunities Fund - Direct Plan - IDCW Payout Option,152704
Kotak Special Opportunities Fund - Regular Plan - Growth Option,152703
Kotak Special Opportunities Fund - Regular Plan - IDCW Option,152700
Kotak Technology Fund - Direct Plan - Growth Option,152462
Kotak Technology Fund - Direct Plan - IDCW Option,152463
Kotak Technology Fund - Regular Plan - Growth Option,152460
Kotak Technology Fund - Regular Plan - IDCW Option,152461
Kotak Transportation & Logistics Fund-Direct -IDCW-PAYOUT & REINVESTMENT,153117
Kotak Transportation & Logistics Fund-Direct Growth,153118
Kotak Transportation & Logistics Fund-Regular-Growth,153116
Kotak Transportation & Logistics Fund-Regular-IDCW Payout & Reinvestment,153119
LIC MF Banking and Financial Services Fund-Direct Plan-Growth,134017
LIC MF Banking and Financial Services Fund-Direct Plan-IDCW,133908
LIC MF Banking and Financial Services Fund-Regular Plan-Growth,134016
LIC MF Banking and Financial Services Fund-Regular Plan-IDCW,134015
LIC MF Consumption Fund-Direct Plan-Growth,153948
LIC MF Consumption Fund-Direct Plan-IDCW,153949
LIC MF Consumption Fund-Regular Plan-Growth,153950
LIC MF Consumption Fund-Regular Plan-IDCW,153951
LIC MF Healthcare Fund-Direct Plan-Growth,152024
LIC MF Healthcare Fund-Direct Plan-IDCW,152023
LIC MF Healthcare Fund-Regular Plan-Growth,152025
LIC MF Healthcare Fund-Regular Plan-IDCW,152026
LIC MF Infrastructure Fund-Direct Plan-Growth,120351
LIC MF Infrastructure Fund-Direct Plan-IDCW,120350
LIC MF Infrastructure Fund-Regular Plan-Growth,107763
LIC MF Infrastructure Fund-Regular Plan-IDCW,107764
LIC MF Manufacturing Fund-Direct Plan-Growth,152920
LIC MF Manufacturing Fund-Direct Plan-IDCW,152921
LIC MF Manufacturing Fund-Regular Plan-Growth,152922
LIC MF Manufacturing Fund-Regular Plan-IDCW,152923
Mahindra Manulife Business Cycle Fund - Direct Plan - Growth,152045
Mahindra Manulife Business Cycle Fund - Direct Plan - IDCW,152048
Mahindra Manulife Business Cycle Fund - Regular Plan - IDCW,152047
Mahindra Manulife Business Cycle Fund-  Regular Plan - Growth,152046
Mahindra Manulife Consumption Fund - Direct Plan - IDCW,145357
Mahindra Manulife Consumption Fund - Direct Plan -Growth,145356
Mahindra Manulife Consumption Fund - Regular Plan - IDCW,145358
Mahindra Manulife Consumption Fund- Regular Plan - Growth,145355
Mahindra Manulife Manufacturing Fund - Direct Plan - Growth,152672
Mahindra Manulife Manufacturing Fund - Direct Plan - IDCW,152670
Mahindra Manulife Manufacturing Fund - Regular Plan - Growth,152671
Mahindra Manulife Manufacturing Fund - Regular Plan - IDCW,152669
Mahindra Manulife Banking & Financial Services Fund - Direct - Growth,153674
Mahindra Manulife Banking & Financial Services Fund - Direct - IDCW,153672
Mahindra Manulife Banking & Financial Services Fund - Regular - Growth,153675
Mahindra Manulife Banking & Financial Services Fund - Regular - IDCW,153673
Mirae Asset Banking and Financial Services Fund Direct  IDCW,148624
Mirae Asset Banking and Financial Services Fund Direct Growth,148623
Mirae Asset Banking and Financial Services Fund Regular Growth,148621
Mirae Asset Banking and Financial Services Fund Regular IDCW,148622
Mirae Asset Great Consumer Fund - Direct Plan - Growth,118837
Mirae Asset Great Consumer Fund - Regular Plan - Growth option,114931
Mirae Asset Great Consumer Fund Direct IDCW,118838
Mirae Asset Great Consumer Fund Regular IDCW,114930
Mirae Asset Healthcare Fund -Regular Growth,143785
Mirae Asset Healthcare Fund Direct Growth,143783
Mirae Asset Healthcare Fund Direct IDCW,143784
Mirae Asset Healthcare Fund Regular IDCW,143786
Mirae Asset Infrastructure Fund - Direct Plan - Growth,153983
Mirae Asset Infrastructure Fund - Direct Plan - IDCW,153984
Mirae Asset Infrastructure Fund - Regular Plan - Growth,153985
Mirae Asset Infrastructure Fund - Regular Plan - IDCW,153986
Motilal Oswal Active Momentum Fund - Regular- IDCW,153366
Motilal Oswal Active Momentum Fund- Direct-Growth,153364
Motilal Oswal Active Momentum Fund- Direct-IDCW,153367
Motilal Oswal Active Momentum Fund- Regular- Growth,153365
Motilal Oswal Business Cycle Fund - Direct Plan- Growth,152796
Motilal Oswal Business Cycle Fund - Direct Plan- IDCW,152797
Motilal Oswal Business Cycle Fund-Regular Plan-Growth,152794
Motilal Oswal Business Cycle Fund-Regular Plan-IDCW,152795
Motilal Oswal Consumption Fund-Direct-Growth,153913
Motilal Oswal Consumption Fund-Direct-IDCW,153914
Motilal Oswal Consumption Fund-Regular-Growth,153916
Motilal Oswal Consumption Fund-Regular-IDCW,153915
Motilal Oswal Digital India Fund - Direct Plan - Growth,152964
Motilal Oswal Digital India Fund - Direct Plan- IDCW,152965
Motilal Oswal Digital India Fund - Regular Plan - IDCW,152967
Motilal Oswal Digital India Fund - Regular Plan- Growth,152966
Motilal Oswal Infrastructure Fund-Direct-Growth,153484
Motilal Oswal Infrastructure Fund-Direct-IDCW,153483
Motilal Oswal Infrastructure Fund-Regular-Growth,153482
Motilal Oswal Infrastructure Fund-Regular-IDCW,153485
Motilal Oswal Innovation Opportunities Fund - Direct Plan- Growth,153258
Motilal Oswal Innovation Opportunities Fund - Direct Plan- IDCW,153259
Motilal Oswal Innovation Opportunities Fund- Regular Plan- Growth,153256
Motilal Oswal Innovation Opportunities Fund- Regular Plan- IDCW,153257
Motilal Oswal Manufacturing Fund - Direct Plan - IDCW,152762
Motilal Oswal Manufacturing Fund - Direct Plan- Growth,152760
Motilal Oswal Manufacturing Fund - Regular Plan - IDCW,152761
Motilal Owsal Manufacturing Fund - Regular Plan - Growth,152763
Motilal Oswal Quant Fund - Direct - Growth,152694
Motilal Oswal Quant Fund - Direct - IDCW,152695
Motilal Oswal Quant Fund - Regular - Growth,152692
Motilal Oswal Quant Fund - Regular - IDCW,152693
Motilal Oswal Services Fund - Direct Plan - Growth,153558
Motilal Oswal Services Fund - Direct Plan - IDCW,153563
Motilal Oswal Services Fund - Regular Plan - Growth,153561
Motilal Oswal Services Fund - Regular Plan - IDCW,153562
Motilal Oswal Special Opportunities Fund - Direct - Growth,153749
Motilal Oswal Special Opportunities Fund - Direct- IDCW,153750
Motilal Oswal Special Opportunities Fund-Regular Plan- IDCW,153752
Motilal Oswal Special Opportunities Fund-Regular Plan-Growth,153751
Nippon India Active Momentum Fund - Regular Plan- Growth Option,153276
Nippon India Active Momentum Fund- Direct Plan IDCW Option,153277
Nippon India Active Momentum Fund- Regular Plan- IDCW Option,153278
Nippon India Active Momentum Fund-Direct Plan - Growth Option,153274
Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Bonus Option,118588
Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Growth Option,118589
Nippon India Banking & Financial Services Fund - IDCW Option,101864
Nippon India Banking & Financial Services Fund- DIRECT Plan - IDCW Option,118591
Nippon India Banking & Financial Services Fund-Growth Plan-Bonus Option,101863
Nippon India Banking & Financial Services Fund-Growth Plan-Growth Option,101862
NIPPON INDIA CONSUMPTION FUND - DIRECT Plan - IDCW Option,118725
Nippon India Consumption Fund - Direct Plan Growth Plan - Bonus,118722
Nippon India Consumption Fund - Direct Plan Growth Plan - Growth Option,118724
NIPPON INDIA CONSUMPTION FUND - IDCW Option,102753
Nippon India Consumption Fund-Growth Plan-Bonus Option,102752
Nippon India Consumption Fund-Growth Plan-Growth Option,102751
Nippon India Innovation Fund-Direct Plan-Growth Option,152033
Nippon India Innovation Fund-Direct Plan-IDCW Option,152035
Nippon India Innovation Fund-Regular Plan-Growth Option,152034
Nippon India Innovation Fund-Regular Plan-IDCW Option,152036
NIPPON INDIA - JAPAN EQUITY FUND - DIRECT Plan - IDCW Option,130864
NIPPON INDIA - JAPAN EQUITY FUND - IDCW Option,130859
Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Bonus Option,130861
Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Growth Option,130860
Nippon India Japan Equity Fund- Growth Plan- Bonus Option,130858
Nippon India Japan Equity Fund- Growth Plan- Growth Option,130863
Nippon India MNC Fund- Direct Plan- Growth Option,153693
Nippon India MNC Fund- Direct Plan-IDCW Payout,153690
Nippon India MNC Fund- Regular Plan- IDCW Payout,153692
Nippon India MNC Fund- Regular Plan-Growth Option,153691
NIPPON INDIA PHARMA FUND - DIRECT Plan - IDCW Option,118756
Nippon India Pharma Fund - Direct Plan Growth Plan - Bonus Option,118758
Nippon India Pharma Fund - Direct Plan Growth Plan - Growth Option,118759
NIPPON INDIA PHARMA FUND - IDCW Option,102433
Nippon India Pharma Fund-Growth Plan-Bonus Option,102432
Nippon India Pharma Fund-Growth Plan-Growth Option,102431
NIPPON INDIA POWER & INFRA FUND - DIRECT Plan - IDCW Option,118760
Nippon India Power & Infra Fund - Direct Plan Growth Plan - Bonus Option,118762
Nippon India Power & Infra Fund - Direct Plan Growth Plan - Growth Option,118763
NIPPON INDIA POWER & INFRA FUND - IDCW Option,101264
Nippon India Power & Infra Fund-Growth Plan -Growth Option,101262
Nippon India Power & Infra Fund-Growth Plan-Bonus Option,101263
NIPPON INDIA QUANT FUND - DIRECT Plan - IDCW Option,118767
Nippon India Quant Fund - Direct Plan Growth Plan - Bonus Option,118770
Nippon India Quant Fund - Direct Plan Growth Plan - Growth Option,118769
NIPPON INDIA QUANT FUND - IDCW Option,108252
Nippon India Quant Fund -Growth Plan - Growth Option,108249
Nippon India Quant Fund -Growth Plan -Bonus Option,108258
Nippon India Taiwan Equity Fund- Direct Plan- Growth Option,149329
Nippon India Taiwan Equity Fund- Direct Plan- IDCW option,149327
Nippon India Taiwan Equity fund- Regular Plan- Growth Option,149328
